id,left,top,right,bottom
"14428",6048390.26788569,3743482.96101881,6048621.20799337,3743282.96101881
"14431",6048390.26788569,3742882.96101881,6048621.20799337,3742682.96101881
"14430",6048390.26788569,3743082.96101881,6048621.20799337,3742882.96101881
"14433",6048390.26788569,3742482.96101881,6048621.20799337,3742282.96101881
"14432",6048390.26788569,3742682.96101881,6048621.20799337,3742482.96101881
"14435",6048390.26788569,3742082.96101881,6048621.20799337,3741882.96101881
"14434",6048390.26788569,3742282.96101881,6048621.20799337,3742082.96101881
"14437",6048390.26788569,3741682.96101881,6048621.20799337,3741482.96101881
"14436",6048390.26788569,3741882.96101881,6048621.20799337,3741682.96101881
"14439",6048390.26788569,3741282.96101881,6048621.20799337,3741082.96101881
"14438",6048390.26788569,3741482.96101881,6048621.20799337,3741282.96101881
"14441",6048390.26788569,3740882.96101881,6048621.20799337,3740682.96101881
"14440",6048390.26788569,3741082.96101881,6048621.20799337,3740882.96101881
"14443",6048390.26788569,3740482.96101881,6048621.20799337,3740282.96101881
"14442",6048390.26788569,3740682.96101881,6048621.20799337,3740482.96101881
"14445",6048390.26788569,3740082.96101881,6048621.20799337,3739882.96101881
"14444",6048390.26788569,3740282.96101881,6048621.20799337,3740082.96101881
"14447",6048390.26788569,3739682.96101881,6048621.20799337,3739482.96101881
"14446",6048390.26788569,3739882.96101881,6048621.20799337,3739682.96101881
"22691",6057570.13716581,3744382.96101881,6057801.07727349,3744182.96101881
"22693",6057570.13716581,3743982.96101881,6057801.07727349,3743782.96101881
"22692",6057570.13716581,3744182.96101881,6057801.07727349,3743982.96101881
"22695",6057570.13716581,3743582.96101881,6057801.07727349,3743382.96101881
"22694",6057570.13716581,3743782.96101881,6057801.07727349,3743582.96101881
"22697",6057570.13716581,3743182.96101881,6057801.07727349,3742982.96101881
"22696",6057570.13716581,3743382.96101881,6057801.07727349,3743182.96101881
"22699",6057570.13716581,3742782.96101881,6057801.07727349,3742582.96101881
"22698",6057570.13716581,3742982.96101881,6057801.07727349,3742782.96101881
"22701",6057570.13716581,3742382.96101881,6057801.07727349,3742182.96101881
"22700",6057570.13716581,3742582.96101881,6057801.07727349,3742382.96101881
"22703",6057570.13716581,3741982.96101881,6057801.07727349,3741782.96101881
"22702",6057570.13716581,3742182.96101881,6057801.07727349,3741982.96101881
"22705",6057570.13716581,3741582.96101881,6057801.07727349,3741382.96101881
"22704",6057570.13716581,3741782.96101881,6057801.07727349,3741582.96101881
"22707",6057570.13716581,3741182.96101881,6057801.07727349,3740982.96101881
"22706",6057570.13716581,3741382.96101881,6057801.07727349,3741182.96101881
"22709",6057570.13716581,3740782.96101881,6057801.07727349,3740582.96101881
"22708",6057570.13716581,3740982.96101881,6057801.07727349,3740782.96101881
"22711",6057570.13716581,3740382.96101881,6057801.07727349,3740182.96101881
"22710",6057570.13716581,3740582.96101881,6057801.07727349,3740382.96101881
"22713",6057570.13716581,3739982.96101881,6057801.07727349,3739782.96101881
"22712",6057570.13716581,3740182.96101881,6057801.07727349,3739982.96101881
"22715",6057570.13716581,3739582.96101881,6057801.07727349,3739382.96101881
"22714",6057570.13716581,3739782.96101881,6057801.07727349,3739582.96101881
"22717",6057570.13716581,3739182.96101881,6057801.07727349,3738982.96101881
"22716",6057570.13716581,3739382.96101881,6057801.07727349,3739182.96101881
"22719",6057570.13716581,3738782.96101881,6057801.07727349,3738582.96101881
"22718",6057570.13716581,3738982.96101881,6057801.07727349,3738782.96101881
"22721",6057570.13716581,3738382.96101881,6057801.07727349,3738182.96101881
"22720",6057570.13716581,3738582.96101881,6057801.07727349,3738382.96101881
"22723",6057570.13716581,3737982.96101881,6057801.07727349,3737782.96101881
"22722",6057570.13716581,3738182.96101881,6057801.07727349,3737982.96101881
"22725",6057570.13716581,3737582.96101881,6057801.07727349,3737382.96101881
"22724",6057570.13716581,3737782.96101881,6057801.07727349,3737582.96101881
"22727",6057570.13716581,3737182.96101881,6057801.07727349,3736982.96101881
"22726",6057570.13716581,3737382.96101881,6057801.07727349,3737182.96101881
"22729",6057570.13716581,3736782.96101881,6057801.07727349,3736582.96101881
"22728",6057570.13716581,3736982.96101881,6057801.07727349,3736782.96101881
"22731",6057570.13716581,3736382.96101881,6057801.07727349,3736182.96101881
"22730",6057570.13716581,3736582.96101881,6057801.07727349,3736382.96101881
"22733",6057570.13716581,3735982.96101881,6057801.07727349,3735782.96101881
"22732",6057570.13716581,3736182.96101881,6057801.07727349,3735982.96101881
"22735",6057570.13716581,3735582.96101881,6057801.07727349,3735382.96101881
"22734",6057570.13716581,3735782.96101881,6057801.07727349,3735582.96101881
"22737",6057570.13716581,3735182.96101881,6057801.07727349,3734982.96101881
"22736",6057570.13716581,3735382.96101881,6057801.07727349,3735182.96101881
"22739",6057570.13716581,3734782.96101881,6057801.07727349,3734582.96101881
"22738",6057570.13716581,3734982.96101881,6057801.07727349,3734782.96101881
"22741",6057570.13716581,3734382.96101881,6057801.07727349,3734182.96101881
"22740",6057570.13716581,3734582.96101881,6057801.07727349,3734382.96101881
"22743",6057570.13716581,3733982.96101881,6057801.07727349,3733782.96101881
"22742",6057570.13716581,3734182.96101881,6057801.07727349,3733982.96101881
"22745",6057570.13716581,3733582.96101881,6057801.07727349,3733382.96101881
"14571",6048563.47296645,3745982.96101881,6048794.41307413,3745782.96101881
"22744",6057570.13716581,3733782.96101881,6057801.07727349,3733582.96101881
"22747",6057570.13716581,3733182.96101881,6057801.07727349,3732982.96101881
"14573",6048563.47296645,3745582.96101881,6048794.41307413,3745382.96101881
"22746",6057570.13716581,3733382.96101881,6057801.07727349,3733182.96101881
"14572",6048563.47296645,3745782.96101881,6048794.41307413,3745582.96101881
"22749",6057570.13716581,3732782.96101881,6057801.07727349,3732582.96101881
"14575",6048563.47296645,3745182.96101881,6048794.41307413,3744982.96101881
"22748",6057570.13716581,3732982.96101881,6057801.07727349,3732782.96101881
"14574",6048563.47296645,3745382.96101881,6048794.41307413,3745182.96101881
"22751",6057570.13716581,3732382.96101881,6057801.07727349,3732182.96101881
"14577",6048563.47296645,3744782.96101881,6048794.41307413,3744582.96101881
"22750",6057570.13716581,3732582.96101881,6057801.07727349,3732382.96101881
"14576",6048563.47296645,3744982.96101881,6048794.41307413,3744782.96101881
"22753",6057570.13716581,3731982.96101881,6057801.07727349,3731782.96101881
"14579",6048563.47296645,3744382.96101881,6048794.41307413,3744182.96101881
"22752",6057570.13716581,3732182.96101881,6057801.07727349,3731982.96101881
"14578",6048563.47296645,3744582.96101881,6048794.41307413,3744382.96101881
"22755",6057570.13716581,3731582.96101881,6057801.07727349,3731382.96101881
"14581",6048563.47296645,3743982.96101881,6048794.41307413,3743782.96101881
"22754",6057570.13716581,3731782.96101881,6057801.07727349,3731582.96101881
"14580",6048563.47296645,3744182.96101881,6048794.41307413,3743982.96101881
"14583",6048563.47296645,3743582.96101881,6048794.41307413,3743382.96101881
"14582",6048563.47296645,3743782.96101881,6048794.41307413,3743582.96101881
"14585",6048563.47296645,3743182.96101881,6048794.41307413,3742982.96101881
"14584",6048563.47296645,3743382.96101881,6048794.41307413,3743182.96101881
"14587",6048563.47296645,3742782.96101881,6048794.41307413,3742582.96101881
"14586",6048563.47296645,3742982.96101881,6048794.41307413,3742782.96101881
"14589",6048563.47296645,3742382.96101881,6048794.41307413,3742182.96101881
"14588",6048563.47296645,3742582.96101881,6048794.41307413,3742382.96101881
"14591",6048563.47296645,3741982.96101881,6048794.41307413,3741782.96101881
"14590",6048563.47296645,3742182.96101881,6048794.41307413,3741982.96101881
"22273",6057050.52192354,3734482.96101881,6057281.46203121,3734282.96101881
"22272",6057050.52192354,3734682.96101881,6057281.46203121,3734482.96101881
"22275",6057050.52192354,3734082.96101881,6057281.46203121,3733882.96101881
"22274",6057050.52192354,3734282.96101881,6057281.46203121,3734082.96101881
"22277",6057050.52192354,3733682.96101881,6057281.46203121,3733482.96101881
"22276",6057050.52192354,3733882.96101881,6057281.46203121,3733682.96101881
"22279",6057050.52192354,3733282.96101881,6057281.46203121,3733082.96101881
"22278",6057050.52192354,3733482.96101881,6057281.46203121,3733282.96101881
"22281",6057050.52192354,3732882.96101881,6057281.46203121,3732682.96101881
"14107",6048043.85772418,3745282.96101881,6048274.79783186,3745082.96101881
"22280",6057050.52192354,3733082.96101881,6057281.46203121,3732882.96101881
"22283",6057050.52192354,3732482.96101881,6057281.46203121,3732282.96101881
"14109",6048043.85772418,3744882.96101881,6048274.79783186,3744682.96101881
"22282",6057050.52192354,3732682.96101881,6057281.46203121,3732482.96101881
"14108",6048043.85772418,3745082.96101881,6048274.79783186,3744882.96101881
"22285",6057050.52192354,3732082.96101881,6057281.46203121,3731882.96101881
"14111",6048043.85772418,3744482.96101881,6048274.79783186,3744282.96101881
"22284",6057050.52192354,3732282.96101881,6057281.46203121,3732082.96101881
"14110",6048043.85772418,3744682.96101881,6048274.79783186,3744482.96101881
"14113",6048043.85772418,3744082.96101881,6048274.79783186,3743882.96101881
"14112",6048043.85772418,3744282.96101881,6048274.79783186,3744082.96101881
"14115",6048043.85772418,3743682.96101881,6048274.79783186,3743482.96101881
"14114",6048043.85772418,3743882.96101881,6048274.79783186,3743682.96101881
"14117",6048043.85772418,3743282.96101881,6048274.79783186,3743082.96101881
"14116",6048043.85772418,3743482.96101881,6048274.79783186,3743282.96101881
"14119",6048043.85772418,3742882.96101881,6048274.79783186,3742682.96101881
"14118",6048043.85772418,3743082.96101881,6048274.79783186,3742882.96101881
"14121",6048043.85772418,3742482.96101881,6048274.79783186,3742282.96101881
"14120",6048043.85772418,3742682.96101881,6048274.79783186,3742482.96101881
"14123",6048043.85772418,3742082.96101881,6048274.79783186,3741882.96101881
"14122",6048043.85772418,3742282.96101881,6048274.79783186,3742082.96101881
"14125",6048043.85772418,3741682.96101881,6048274.79783186,3741482.96101881
"14124",6048043.85772418,3741882.96101881,6048274.79783186,3741682.96101881
"14127",6048043.85772418,3741282.96101881,6048274.79783186,3741082.96101881
"14126",6048043.85772418,3741482.96101881,6048274.79783186,3741282.96101881
"14129",6048043.85772418,3740882.96101881,6048274.79783186,3740682.96101881
"14128",6048043.85772418,3741082.96101881,6048274.79783186,3740882.96101881
"14131",6048043.85772418,3740482.96101881,6048274.79783186,3740282.96101881
"14130",6048043.85772418,3740682.96101881,6048274.79783186,3740482.96101881
"14133",6048043.85772418,3740082.96101881,6048274.79783186,3739882.96101881
"14132",6048043.85772418,3740282.96101881,6048274.79783186,3740082.96101881
"14134",6048043.85772418,3739882.96101881,6048274.79783186,3739682.96101881
"22365",6057223.7270043,3747182.96101881,6057454.66711197,3746982.96101881
"22364",6057223.7270043,3747382.96101881,6057454.66711197,3747182.96101881
"22367",6057223.7270043,3746782.96101881,6057454.66711197,3746582.96101881
"22366",6057223.7270043,3746982.96101881,6057454.66711197,3746782.96101881
"22369",6057223.7270043,3746382.96101881,6057454.66711197,3746182.96101881
"22368",6057223.7270043,3746582.96101881,6057454.66711197,3746382.96101881
"22371",6057223.7270043,3745982.96101881,6057454.66711197,3745782.96101881
"22370",6057223.7270043,3746182.96101881,6057454.66711197,3745982.96101881
"22373",6057223.7270043,3745582.96101881,6057454.66711197,3745382.96101881
"22372",6057223.7270043,3745782.96101881,6057454.66711197,3745582.96101881
"22375",6057223.7270043,3745182.96101881,6057454.66711197,3744982.96101881
"22374",6057223.7270043,3745382.96101881,6057454.66711197,3745182.96101881
"22377",6057223.7270043,3744782.96101881,6057454.66711197,3744582.96101881
"22376",6057223.7270043,3744982.96101881,6057454.66711197,3744782.96101881
"22379",6057223.7270043,3744382.96101881,6057454.66711197,3744182.96101881
"22378",6057223.7270043,3744582.96101881,6057454.66711197,3744382.96101881
"22381",6057223.7270043,3743982.96101881,6057454.66711197,3743782.96101881
"22380",6057223.7270043,3744182.96101881,6057454.66711197,3743982.96101881
"22383",6057223.7270043,3743582.96101881,6057454.66711197,3743382.96101881
"22382",6057223.7270043,3743782.96101881,6057454.66711197,3743582.96101881
"22385",6057223.7270043,3743182.96101881,6057454.66711197,3742982.96101881
"22384",6057223.7270043,3743382.96101881,6057454.66711197,3743182.96101881
"22387",6057223.7270043,3742782.96101881,6057454.66711197,3742582.96101881
"22386",6057223.7270043,3742982.96101881,6057454.66711197,3742782.96101881
"22389",6057223.7270043,3742382.96101881,6057454.66711197,3742182.96101881
"22388",6057223.7270043,3742582.96101881,6057454.66711197,3742382.96101881
"22391",6057223.7270043,3741982.96101881,6057454.66711197,3741782.96101881
"22390",6057223.7270043,3742182.96101881,6057454.66711197,3741982.96101881
"22393",6057223.7270043,3741582.96101881,6057454.66711197,3741382.96101881
"22392",6057223.7270043,3741782.96101881,6057454.66711197,3741582.96101881
"22395",6057223.7270043,3741182.96101881,6057454.66711197,3740982.96101881
"22394",6057223.7270043,3741382.96101881,6057454.66711197,3741182.96101881
"22397",6057223.7270043,3740782.96101881,6057454.66711197,3740582.96101881
"22396",6057223.7270043,3740982.96101881,6057454.66711197,3740782.96101881
"22399",6057223.7270043,3740382.96101881,6057454.66711197,3740182.96101881
"22398",6057223.7270043,3740582.96101881,6057454.66711197,3740382.96101881
"22401",6057223.7270043,3739982.96101881,6057454.66711197,3739782.96101881
"22400",6057223.7270043,3740182.96101881,6057454.66711197,3739982.96101881
"22403",6057223.7270043,3739582.96101881,6057454.66711197,3739382.96101881
"22402",6057223.7270043,3739782.96101881,6057454.66711197,3739582.96101881
"22405",6057223.7270043,3739182.96101881,6057454.66711197,3738982.96101881
"22404",6057223.7270043,3739382.96101881,6057454.66711197,3739182.96101881
"22407",6057223.7270043,3738782.96101881,6057454.66711197,3738582.96101881
"22406",6057223.7270043,3738982.96101881,6057454.66711197,3738782.96101881
"22409",6057223.7270043,3738382.96101881,6057454.66711197,3738182.96101881
"22408",6057223.7270043,3738582.96101881,6057454.66711197,3738382.96101881
"22411",6057223.7270043,3737982.96101881,6057454.66711197,3737782.96101881
"22410",6057223.7270043,3738182.96101881,6057454.66711197,3737982.96101881
"22413",6057223.7270043,3737582.96101881,6057454.66711197,3737382.96101881
"22412",6057223.7270043,3737782.96101881,6057454.66711197,3737582.96101881
"22415",6057223.7270043,3737182.96101881,6057454.66711197,3736982.96101881
"22414",6057223.7270043,3737382.96101881,6057454.66711197,3737182.96101881
"22417",6057223.7270043,3736782.96101881,6057454.66711197,3736582.96101881
"22416",6057223.7270043,3736982.96101881,6057454.66711197,3736782.96101881
"22419",6057223.7270043,3736382.96101881,6057454.66711197,3736182.96101881
"22418",6057223.7270043,3736582.96101881,6057454.66711197,3736382.96101881
"22421",6057223.7270043,3735982.96101881,6057454.66711197,3735782.96101881
"22420",6057223.7270043,3736182.96101881,6057454.66711197,3735982.96101881
"22423",6057223.7270043,3735582.96101881,6057454.66711197,3735382.96101881
"22422",6057223.7270043,3735782.96101881,6057454.66711197,3735582.96101881
"22425",6057223.7270043,3735182.96101881,6057454.66711197,3734982.96101881
"22424",6057223.7270043,3735382.96101881,6057454.66711197,3735182.96101881
"22427",6057223.7270043,3734782.96101881,6057454.66711197,3734582.96101881
"22426",6057223.7270043,3734982.96101881,6057454.66711197,3734782.96101881
"22429",6057223.7270043,3734382.96101881,6057454.66711197,3734182.96101881
"22428",6057223.7270043,3734582.96101881,6057454.66711197,3734382.96101881
"22431",6057223.7270043,3733982.96101881,6057454.66711197,3733782.96101881
"22430",6057223.7270043,3734182.96101881,6057454.66711197,3733982.96101881
"22433",6057223.7270043,3733582.96101881,6057454.66711197,3733382.96101881
"22432",6057223.7270043,3733782.96101881,6057454.66711197,3733582.96101881
"22435",6057223.7270043,3733182.96101881,6057454.66711197,3732982.96101881
"22434",6057223.7270043,3733382.96101881,6057454.66711197,3733182.96101881
"22437",6057223.7270043,3732782.96101881,6057454.66711197,3732582.96101881
"14263",6048217.06280494,3745182.96101881,6048448.00291261,3744982.96101881
"22436",6057223.7270043,3732982.96101881,6057454.66711197,3732782.96101881
"14262",6048217.06280494,3745382.96101881,6048448.00291261,3745182.96101881
"22439",6057223.7270043,3732382.96101881,6057454.66711197,3732182.96101881
"14265",6048217.06280494,3744782.96101881,6048448.00291261,3744582.96101881
"22438",6057223.7270043,3732582.96101881,6057454.66711197,3732382.96101881
"14264",6048217.06280494,3744982.96101881,6048448.00291261,3744782.96101881
"22441",6057223.7270043,3731982.96101881,6057454.66711197,3731782.96101881
"14267",6048217.06280494,3744382.96101881,6048448.00291261,3744182.96101881
"22440",6057223.7270043,3732182.96101881,6057454.66711197,3731982.96101881
"14266",6048217.06280494,3744582.96101881,6048448.00291261,3744382.96101881
"14269",6048217.06280494,3743982.96101881,6048448.00291261,3743782.96101881
"22442",6057223.7270043,3731782.96101881,6057454.66711197,3731582.96101881
"14268",6048217.06280494,3744182.96101881,6048448.00291261,3743982.96101881
"14271",6048217.06280494,3743582.96101881,6048448.00291261,3743382.96101881
"14270",6048217.06280494,3743782.96101881,6048448.00291261,3743582.96101881
"14273",6048217.06280494,3743182.96101881,6048448.00291261,3742982.96101881
"14272",6048217.06280494,3743382.96101881,6048448.00291261,3743182.96101881
"14275",6048217.06280494,3742782.96101881,6048448.00291261,3742582.96101881
"14274",6048217.06280494,3742982.96101881,6048448.00291261,3742782.96101881
"14277",6048217.06280494,3742382.96101881,6048448.00291261,3742182.96101881
"14276",6048217.06280494,3742582.96101881,6048448.00291261,3742382.96101881
"14279",6048217.06280494,3741982.96101881,6048448.00291261,3741782.96101881
"14278",6048217.06280494,3742182.96101881,6048448.00291261,3741982.96101881
"14281",6048217.06280494,3741582.96101881,6048448.00291261,3741382.96101881
"14280",6048217.06280494,3741782.96101881,6048448.00291261,3741582.96101881
"14283",6048217.06280494,3741182.96101881,6048448.00291261,3740982.96101881
"14282",6048217.06280494,3741382.96101881,6048448.00291261,3741182.96101881
"14285",6048217.06280494,3740782.96101881,6048448.00291261,3740582.96101881
"14284",6048217.06280494,3740982.96101881,6048448.00291261,3740782.96101881
"14287",6048217.06280494,3740382.96101881,6048448.00291261,3740182.96101881
"14286",6048217.06280494,3740582.96101881,6048448.00291261,3740382.96101881
"14289",6048217.06280494,3739982.96101881,6048448.00291261,3739782.96101881
"14288",6048217.06280494,3740182.96101881,6048448.00291261,3739982.96101881
"14290",6048217.06280494,3739782.96101881,6048448.00291261,3739582.96101881
"22037",6056877.31684278,3750382.96101881,6057108.25695046,3750182.96101881
"22039",6056877.31684278,3749982.96101881,6057108.25695046,3749782.96101881
"22038",6056877.31684278,3750182.96101881,6057108.25695046,3749982.96101881
"22041",6056877.31684278,3749582.96101881,6057108.25695046,3749382.96101881
"22040",6056877.31684278,3749782.96101881,6057108.25695046,3749582.96101881
"22043",6056877.31684278,3749182.96101881,6057108.25695046,3748982.96101881
"22042",6056877.31684278,3749382.96101881,6057108.25695046,3749182.96101881
"22045",6056877.31684278,3748782.96101881,6057108.25695046,3748582.96101881
"22044",6056877.31684278,3748982.96101881,6057108.25695046,3748782.96101881
"22047",6056877.31684278,3748382.96101881,6057108.25695046,3748182.96101881
"22046",6056877.31684278,3748582.96101881,6057108.25695046,3748382.96101881
"22049",6056877.31684278,3747982.96101881,6057108.25695046,3747782.96101881
"22048",6056877.31684278,3748182.96101881,6057108.25695046,3747982.96101881
"22051",6056877.31684278,3747582.96101881,6057108.25695046,3747382.96101881
"22050",6056877.31684278,3747782.96101881,6057108.25695046,3747582.96101881
"22053",6056877.31684278,3747182.96101881,6057108.25695046,3746982.96101881
"22052",6056877.31684278,3747382.96101881,6057108.25695046,3747182.96101881
"22055",6056877.31684278,3746782.96101881,6057108.25695046,3746582.96101881
"22054",6056877.31684278,3746982.96101881,6057108.25695046,3746782.96101881
"22057",6056877.31684278,3746382.96101881,6057108.25695046,3746182.96101881
"22056",6056877.31684278,3746582.96101881,6057108.25695046,3746382.96101881
"22059",6056877.31684278,3745982.96101881,6057108.25695046,3745782.96101881
"22058",6056877.31684278,3746182.96101881,6057108.25695046,3745982.96101881
"22061",6056877.31684278,3745582.96101881,6057108.25695046,3745382.96101881
"22060",6056877.31684278,3745782.96101881,6057108.25695046,3745582.96101881
"22063",6056877.31684278,3745182.96101881,6057108.25695046,3744982.96101881
"22062",6056877.31684278,3745382.96101881,6057108.25695046,3745182.96101881
"22065",6056877.31684278,3744782.96101881,6057108.25695046,3744582.96101881
"22064",6056877.31684278,3744982.96101881,6057108.25695046,3744782.96101881
"22067",6056877.31684278,3744382.96101881,6057108.25695046,3744182.96101881
"22066",6056877.31684278,3744582.96101881,6057108.25695046,3744382.96101881
"22069",6056877.31684278,3743982.96101881,6057108.25695046,3743782.96101881
"22068",6056877.31684278,3744182.96101881,6057108.25695046,3743982.96101881
"22071",6056877.31684278,3743582.96101881,6057108.25695046,3743382.96101881
"22070",6056877.31684278,3743782.96101881,6057108.25695046,3743582.96101881
"22073",6056877.31684278,3743182.96101881,6057108.25695046,3742982.96101881
"22072",6056877.31684278,3743382.96101881,6057108.25695046,3743182.96101881
"22075",6056877.31684278,3742782.96101881,6057108.25695046,3742582.96101881
"22074",6056877.31684278,3742982.96101881,6057108.25695046,3742782.96101881
"22077",6056877.31684278,3742382.96101881,6057108.25695046,3742182.96101881
"22076",6056877.31684278,3742582.96101881,6057108.25695046,3742382.96101881
"22079",6056877.31684278,3741982.96101881,6057108.25695046,3741782.96101881
"22078",6056877.31684278,3742182.96101881,6057108.25695046,3741982.96101881
"22081",6056877.31684278,3741582.96101881,6057108.25695046,3741382.96101881
"22080",6056877.31684278,3741782.96101881,6057108.25695046,3741582.96101881
"22083",6056877.31684278,3741182.96101881,6057108.25695046,3740982.96101881
"22082",6056877.31684278,3741382.96101881,6057108.25695046,3741182.96101881
"22085",6056877.31684278,3740782.96101881,6057108.25695046,3740582.96101881
"22084",6056877.31684278,3740982.96101881,6057108.25695046,3740782.96101881
"22087",6056877.31684278,3740382.96101881,6057108.25695046,3740182.96101881
"22086",6056877.31684278,3740582.96101881,6057108.25695046,3740382.96101881
"22089",6056877.31684278,3739982.96101881,6057108.25695046,3739782.96101881
"22088",6056877.31684278,3740182.96101881,6057108.25695046,3739982.96101881
"22091",6056877.31684278,3739582.96101881,6057108.25695046,3739382.96101881
"22090",6056877.31684278,3739782.96101881,6057108.25695046,3739582.96101881
"22093",6056877.31684278,3739182.96101881,6057108.25695046,3738982.96101881
"22092",6056877.31684278,3739382.96101881,6057108.25695046,3739182.96101881
"22095",6056877.31684278,3738782.96101881,6057108.25695046,3738582.96101881
"22094",6056877.31684278,3738982.96101881,6057108.25695046,3738782.96101881
"22097",6056877.31684278,3738382.96101881,6057108.25695046,3738182.96101881
"22096",6056877.31684278,3738582.96101881,6057108.25695046,3738382.96101881
"22099",6056877.31684278,3737982.96101881,6057108.25695046,3737782.96101881
"22098",6056877.31684278,3738182.96101881,6057108.25695046,3737982.96101881
"22101",6056877.31684278,3737582.96101881,6057108.25695046,3737382.96101881
"22100",6056877.31684278,3737782.96101881,6057108.25695046,3737582.96101881
"22103",6056877.31684278,3737182.96101881,6057108.25695046,3736982.96101881
"22102",6056877.31684278,3737382.96101881,6057108.25695046,3737182.96101881
"22105",6056877.31684278,3736782.96101881,6057108.25695046,3736582.96101881
"22104",6056877.31684278,3736982.96101881,6057108.25695046,3736782.96101881
"22107",6056877.31684278,3736382.96101881,6057108.25695046,3736182.96101881
"22106",6056877.31684278,3736582.96101881,6057108.25695046,3736382.96101881
"22109",6056877.31684278,3735982.96101881,6057108.25695046,3735782.96101881
"22108",6056877.31684278,3736182.96101881,6057108.25695046,3735982.96101881
"22111",6056877.31684278,3735582.96101881,6057108.25695046,3735382.96101881
"22110",6056877.31684278,3735782.96101881,6057108.25695046,3735582.96101881
"22113",6056877.31684278,3735182.96101881,6057108.25695046,3734982.96101881
"22112",6056877.31684278,3735382.96101881,6057108.25695046,3735182.96101881
"22115",6056877.31684278,3734782.96101881,6057108.25695046,3734582.96101881
"22114",6056877.31684278,3734982.96101881,6057108.25695046,3734782.96101881
"22117",6056877.31684278,3734382.96101881,6057108.25695046,3734182.96101881
"22116",6056877.31684278,3734582.96101881,6057108.25695046,3734382.96101881
"22119",6056877.31684278,3733982.96101881,6057108.25695046,3733782.96101881
"22118",6056877.31684278,3734182.96101881,6057108.25695046,3733982.96101881
"22121",6056877.31684278,3733582.96101881,6057108.25695046,3733382.96101881
"22120",6056877.31684278,3733782.96101881,6057108.25695046,3733582.96101881
"22123",6056877.31684278,3733182.96101881,6057108.25695046,3732982.96101881
"22122",6056877.31684278,3733382.96101881,6057108.25695046,3733182.96101881
"22125",6056877.31684278,3732782.96101881,6057108.25695046,3732582.96101881
"22124",6056877.31684278,3732982.96101881,6057108.25695046,3732782.96101881
"22127",6056877.31684278,3732382.96101881,6057108.25695046,3732182.96101881
"22126",6056877.31684278,3732582.96101881,6057108.25695046,3732382.96101881
"13953",6047870.65264342,3744782.96101881,6048101.5927511,3744582.96101881
"13952",6047870.65264342,3744982.96101881,6048101.5927511,3744782.96101881
"22128",6056877.31684278,3732182.96101881,6057108.25695046,3731982.96101881
"13955",6047870.65264342,3744382.96101881,6048101.5927511,3744182.96101881
"13954",6047870.65264342,3744582.96101881,6048101.5927511,3744382.96101881
"13957",6047870.65264342,3743982.96101881,6048101.5927511,3743782.96101881
"13956",6047870.65264342,3744182.96101881,6048101.5927511,3743982.96101881
"13959",6047870.65264342,3743582.96101881,6048101.5927511,3743382.96101881
"13958",6047870.65264342,3743782.96101881,6048101.5927511,3743582.96101881
"13961",6047870.65264342,3743182.96101881,6048101.5927511,3742982.96101881
"13960",6047870.65264342,3743382.96101881,6048101.5927511,3743182.96101881
"13963",6047870.65264342,3742782.96101881,6048101.5927511,3742582.96101881
"13962",6047870.65264342,3742982.96101881,6048101.5927511,3742782.96101881
"13965",6047870.65264342,3742382.96101881,6048101.5927511,3742182.96101881
"13964",6047870.65264342,3742582.96101881,6048101.5927511,3742382.96101881
"13967",6047870.65264342,3741982.96101881,6048101.5927511,3741782.96101881
"13966",6047870.65264342,3742182.96101881,6048101.5927511,3741982.96101881
"13969",6047870.65264342,3741582.96101881,6048101.5927511,3741382.96101881
"13968",6047870.65264342,3741782.96101881,6048101.5927511,3741582.96101881
"13971",6047870.65264342,3741182.96101881,6048101.5927511,3740982.96101881
"13970",6047870.65264342,3741382.96101881,6048101.5927511,3741182.96101881
"13973",6047870.65264342,3740782.96101881,6048101.5927511,3740582.96101881
"13972",6047870.65264342,3740982.96101881,6048101.5927511,3740782.96101881
"13975",6047870.65264342,3740382.96101881,6048101.5927511,3740182.96101881
"13974",6047870.65264342,3740582.96101881,6048101.5927511,3740382.96101881
"13976",6047870.65264342,3740182.96101881,6048101.5927511,3739982.96101881
"22201",6057050.52192354,3748882.96101881,6057281.46203121,3748682.96101881
"22203",6057050.52192354,3748482.96101881,6057281.46203121,3748282.96101881
"22202",6057050.52192354,3748682.96101881,6057281.46203121,3748482.96101881
"22205",6057050.52192354,3748082.96101881,6057281.46203121,3747882.96101881
"22204",6057050.52192354,3748282.96101881,6057281.46203121,3748082.96101881
"22207",6057050.52192354,3747682.96101881,6057281.46203121,3747482.96101881
"22206",6057050.52192354,3747882.96101881,6057281.46203121,3747682.96101881
"22209",6057050.52192354,3747282.96101881,6057281.46203121,3747082.96101881
"22208",6057050.52192354,3747482.96101881,6057281.46203121,3747282.96101881
"22211",6057050.52192354,3746882.96101881,6057281.46203121,3746682.96101881
"22210",6057050.52192354,3747082.96101881,6057281.46203121,3746882.96101881
"22213",6057050.52192354,3746482.96101881,6057281.46203121,3746282.96101881
"22212",6057050.52192354,3746682.96101881,6057281.46203121,3746482.96101881
"22215",6057050.52192354,3746082.96101881,6057281.46203121,3745882.96101881
"22214",6057050.52192354,3746282.96101881,6057281.46203121,3746082.96101881
"22217",6057050.52192354,3745682.96101881,6057281.46203121,3745482.96101881
